id,domain,task_count,raw_command,token_index,token,annotator_boundary_label,annotator_task_token_label,annotator_note
CK-3033,tarayıcı_internet,2,yan sekmeye geçelim mi sonra bir yenilesene,5,bir,,,
CK-3033,tarayıcı_internet,2,yan sekmeye geçelim mi sonra bir yenilesene,6,yenilesene,,,
CK-3038,ofis_metin_düzenleme,2,başlığı seçme ilgili dipnotu bul ve seç,0,başlığı,,,
CK-3038,ofis_metin_düzenleme,2,başlığı seçme ilgili dipnotu bul ve seç,1,seçme,,,
CK-3038,ofis_metin_düzenleme,2,başlığı seçme ilgili dipnotu bul ve seç,2,ilgili,,,
CK-3038,ofis_metin_düzenleme,2,başlığı seçme ilgili dipnotu bul ve seç,3,dipnotu,,,
CK-3038,ofis_metin_düzenleme,2,başlığı seçme ilgili dipnotu bul ve seç,4,bul,,,
CK-3038,ofis_metin_düzenleme,2,başlığı seçme ilgili dipnotu bul ve seç,5,ve,,,
CK-3038,ofis_metin_düzenleme,2,başlığı seçme ilgili dipnotu bul ve seç,6,seç,,,
CK-3046,dosya_yazılım_geliştirme,2,zip paketini indirir misin sonra downloads klasörüne taşı,0,zip,,,
CK-3046,dosya_yazılım_geliştirme,2,zip paketini indirir misin sonra downloads klasörüne taşı,1,paketini,,,
CK-3046,dosya_yazılım_geliştirme,2,zip paketini indirir misin sonra downloads klasörüne taşı,2,indirir,,,
CK-3046,dosya_yazılım_geliştirme,2,zip paketini indirir misin sonra downloads klasörüne taşı,3,misin,,,
CK-3046,dosya_yazılım_geliştirme,2,zip paketini indirir misin sonra downloads klasörüne taşı,4,sonra,,,
CK-3046,dosya_yazılım_geliştirme,2,zip paketini indirir misin sonra downloads klasörüne taşı,5,downloads,,,
CK-3046,dosya_yazılım_geliştirme,2,zip paketini indirir misin sonra downloads klasörüne taşı,6,klasörüne,,,
CK-3046,dosya_yazılım_geliştirme,2,zip paketini indirir misin sonra downloads klasörüne taşı,7,taşı,,,
CK-3048,dosya_yazılım_geliştirme,2,src içine geçelim yeni deneme dosyası oluşturalım,0,src,,,
CK-3048,dosya_yazılım_geliştirme,2,src içine geçelim yeni deneme dosyası oluşturalım,1,içine,,,
CK-3048,dosya_yazılım_geliştirme,2,src içine geçelim yeni deneme dosyası oluşturalım,2,geçelim,,,
CK-3048,dosya_yazılım_geliştirme,2,src içine geçelim yeni deneme dosyası oluşturalım,3,yeni,,,
CK-3048,dosya_yazılım_geliştirme,2,src içine geçelim yeni deneme dosyası oluşturalım,4,deneme,,,
CK-3048,dosya_yazılım_geliştirme,2,src içine geçelim yeni deneme dosyası oluşturalım,5,dosyası,,,
CK-3048,dosya_yazılım_geliştirme,2,src içine geçelim yeni deneme dosyası oluşturalım,6,oluşturalım,,,
CK-3051,temel_bilgisayar,2,ekranı büyütme yazıyı büyüt sonra parlaklığı azalt,0,ekranı,,,
CK-3051,temel_bilgisayar,2,ekranı büyütme yazıyı büyüt sonra parlaklığı azalt,1,büyütme,,,
CK-3051,temel_bilgisayar,2,ekranı büyütme yazıyı büyüt sonra parlaklığı azalt,2,yazıyı,,,
CK-3051,temel_bilgisayar,2,ekranı büyütme yazıyı büyüt sonra parlaklığı azalt,3,büyüt,,,
CK-3051,temel_bilgisayar,2,ekranı büyütme yazıyı büyüt sonra parlaklığı azalt,4,sonra,,,
CK-3051,temel_bilgisayar,2,ekranı büyütme yazıyı büyüt sonra parlaklığı azalt,5,parlaklığı,,,
CK-3051,temel_bilgisayar,2,ekranı büyütme yazıyı büyüt sonra parlaklığı azalt,6,azalt,,,
CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,0,kaydırma,,,
CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,1,yok,,,
CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,2,önce,,,
CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,3,pencereyi,,,
CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,4,büyüt,,,
CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,5,sonra,,,
CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,6,listeyi,,,
CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,7,kaydır,,,
CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,8,ve,,,
CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,9,seçili,,,
CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,10,öğeyi,,,
CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,11,aç,,,
CK-3076,tarayıcı_internet,3,sonuca tıklama sayfayı biraz kaydır ilgili başlığı bul ve bağlantıyı kopyala,0,sonuca,,,
CK-3076,tarayıcı_internet,3,sonuca tıklama sayfayı biraz kaydır ilgili başlığı bul ve bağlantıyı kopyala,1,tıklama,,,
CK-3076,tarayıcı_internet,3,sonuca tıklama sayfayı biraz kaydır ilgili başlığı bul ve bağlantıyı kopyala,2,sayfayı,,,
CK-3076,tarayıcı_internet,3,sonuca tıklama sayfayı biraz kaydır ilgili başlığı bul ve bağlantıyı kopyala,3,biraz,,,
CK-3076,tarayıcı_internet,3,sonuca tıklama sayfayı biraz kaydır ilgili başlığı bul ve bağlantıyı kopyala,4,kaydır,,,
CK-3076,tarayıcı_internet,3,sonuca tıklama sayfayı biraz kaydır ilgili başlığı bul ve bağlantıyı kopyala,5,ilgili,,,
CK-3076,tarayıcı_internet,3,sonuca tıklama sayfayı biraz kaydır ilgili başlığı bul ve bağlantıyı kopyala,6,başlığı,,,
CK-3076,tarayıcı_internet,3,sonuca tıklama sayfayı biraz kaydır ilgili başlığı bul ve bağlantıyı kopyala,7,bul,,,
CK-3076,tarayıcı_internet,3,sonuca tıklama sayfayı biraz kaydır ilgili başlığı bul ve bağlantıyı kopyala,8,ve,,,
CK-3076,tarayıcı_internet,3,sonuca tıklama sayfayı biraz kaydır ilgili başlığı bul ve bağlantıyı kopyala,9,bağlantıyı,,,
CK-3076,tarayıcı_internet,3,sonuca tıklama sayfayı biraz kaydır ilgili başlığı bul ve bağlantıyı kopyala,10,kopyala,,,
CK-3079,ofis_metin_düzenleme,3,şu yazıyı biraz büyütür müsün ardından satır aralığını artır ve belgeyi yazdır,0,şu,,,
CK-3079,ofis_metin_düzenleme,3,şu yazıyı biraz büyütür müsün ardından satır aralığını artır ve belgeyi yazdır,1,yazıyı,,,
CK-3079,ofis_metin_düzenleme,3,şu yazıyı biraz büyütür müsün ardından satır aralığını artır ve belgeyi yazdır,2,biraz,,,
CK-3079,ofis_metin_düzenleme,3,şu yazıyı biraz büyütür müsün ardından satır aralığını artır ve belgeyi yazdır,3,büyütür,,,
CK-3079,ofis_metin_düzenleme,3,şu yazıyı biraz büyütür müsün ardından satır aralığını artır ve belgeyi yazdır,4,müsün,,,
CK-3079,ofis_metin_düzenleme,3,şu yazıyı biraz büyütür müsün ardından satır aralığını artır ve belgeyi yazdır,5,ardından,,,
CK-3079,ofis_metin_düzenleme,3,şu yazıyı biraz büyütür müsün ardından satır aralığını artır ve belgeyi yazdır,6,satır,,,
CK-3079,ofis_metin_düzenleme,3,şu yazıyı biraz büyütür müsün ardından satır aralığını artır ve belgeyi yazdır,7,aralığını,,,
CK-3079,ofis_metin_düzenleme,3,şu yazıyı biraz büyütür müsün ardından satır aralığını artır ve belgeyi yazdır,8,artır,,,
CK-3079,ofis_metin_düzenleme,3,şu yazıyı biraz büyütür müsün ardından satır aralığını artır ve belgeyi yazdır,9,ve,,,
CK-3079,ofis_metin_düzenleme,3,şu yazıyı biraz büyütür müsün ardından satır aralığını artır ve belgeyi yazdır,10,belgeyi,,,
CK-3079,ofis_metin_düzenleme,3,şu yazıyı biraz büyütür müsün ardından satır aralığını artır ve belgeyi yazdır,11,yazdır,,,
CK-3085,dosya_yazılım_geliştirme,3,kod bloğunu silme fonksiyonu bul seç ve kes,0,kod,,,
CK-3085,dosya_yazılım_geliştirme,3,kod bloğunu silme fonksiyonu bul seç ve kes,1,bloğunu,,,
CK-3085,dosya_yazılım_geliştirme,3,kod bloğunu silme fonksiyonu bul seç ve kes,2,silme,,,
CK-3085,dosya_yazılım_geliştirme,3,kod bloğunu silme fonksiyonu bul seç ve kes,3,fonksiyonu,,,
CK-3085,dosya_yazılım_geliştirme,3,kod bloğunu silme fonksiyonu bul seç ve kes,4,bul,,,
CK-3085,dosya_yazılım_geliştirme,3,kod bloğunu silme fonksiyonu bul seç ve kes,5,seç,,,
CK-3085,dosya_yazılım_geliştirme,3,kod bloğunu silme fonksiyonu bul seç ve kes,6,ve,,,
CK-3085,dosya_yazılım_geliştirme,3,kod bloğunu silme fonksiyonu bul seç ve kes,7,kes,,,
CK-3090,dosya_yazılım_geliştirme,3,çıktıyı silme log dosyasını aç son hatayı bul o satırı seç,0,çıktıyı,,,
CK-3090,dosya_yazılım_geliştirme,3,çıktıyı silme log dosyasını aç son hatayı bul o satırı seç,1,silme,,,
CK-3090,dosya_yazılım_geliştirme,3,çıktıyı silme log dosyasını aç son hatayı bul o satırı seç,2,log,,,
CK-3090,dosya_yazılım_geliştirme,3,çıktıyı silme log dosyasını aç son hatayı bul o satırı seç,3,dosyasını,,,
CK-3090,dosya_yazılım_geliştirme,3,çıktıyı silme log dosyasını aç son hatayı bul o satırı seç,4,aç,,,
CK-3090,dosya_yazılım_geliştirme,3,çıktıyı silme log dosyasını aç son hatayı bul o satırı seç,5,son,,,
CK-3090,dosya_yazılım_geliştirme,3,çıktıyı silme log dosyasını aç son hatayı bul o satırı seç,6,hatayı,,,
CK-3090,dosya_yazılım_geliştirme,3,çıktıyı silme log dosyasını aç son hatayı bul o satırı seç,7,bul,,,
CK-3090,dosya_yazılım_geliştirme,3,çıktıyı silme log dosyasını aç son hatayı bul o satırı seç,8,o,,,
CK-3090,dosya_yazılım_geliştirme,3,çıktıyı silme log dosyasını aç son hatayı bul o satırı seç,9,satırı,,,
CK-3090,dosya_yazılım_geliştirme,3,çıktıyı silme log dosyasını aç son hatayı bul o satırı seç,10,seç,,,
CK-3092,dosya_yazılım_geliştirme,3,paketi yükleme önce indirilen arşivi bul seç çalışma klasörüne taşı,0,paketi,,,
CK-3092,dosya_yazılım_geliştirme,3,paketi yükleme önce indirilen arşivi bul seç çalışma klasörüne taşı,1,yükleme,,,
CK-3092,dosya_yazılım_geliştirme,3,paketi yükleme önce indirilen arşivi bul seç çalışma klasörüne taşı,2,önce,,,
CK-3092,dosya_yazılım_geliştirme,3,paketi yükleme önce indirilen arşivi bul seç çalışma klasörüne taşı,3,indirilen,,,
CK-3092,dosya_yazılım_geliştirme,3,paketi yükleme önce indirilen arşivi bul seç çalışma klasörüne taşı,4,arşivi,,,
CK-3092,dosya_yazılım_geliştirme,3,paketi yükleme önce indirilen arşivi bul seç çalışma klasörüne taşı,5,bul,,,
CK-3092,dosya_yazılım_geliştirme,3,paketi yükleme önce indirilen arşivi bul seç çalışma klasörüne taşı,6,seç,,,
CK-3092,dosya_yazılım_geliştirme,3,paketi yükleme önce indirilen arşivi bul seç çalışma klasörüne taşı,7,çalışma,,,
CK-3092,dosya_yazılım_geliştirme,3,paketi yükleme önce indirilen arşivi bul seç çalışma klasörüne taşı,8,klasörüne,,,
CK-3092,dosya_yazılım_geliştirme,3,paketi yükleme önce indirilen arşivi bul seç çalışma klasörüne taşı,9,taşı,,,
CK-3093,temel_bilgisayar,5,ekranı kapatma uygulamaya geç pencereyi büyüt sesi azalt uyarıyı kapat ve enter bas,0,ekranı,,,
CK-3093,temel_bilgisayar,5,ekranı kapatma uygulamaya geç pencereyi büyüt sesi azalt uyarıyı kapat ve enter bas,1,kapatma,,,
CK-3093,temel_bilgisayar,5,ekranı kapatma uygulamaya geç pencereyi büyüt sesi azalt uyarıyı kapat ve enter bas,2,uygulamaya,,,
CK-3093,temel_bilgisayar,5,ekranı kapatma uygulamaya geç pencereyi büyüt sesi azalt uyarıyı kapat ve enter bas,3,geç,,,
CK-3093,temel_bilgisayar,5,ekranı kapatma uygulamaya geç pencereyi büyüt sesi azalt uyarıyı kapat ve enter bas,4,pencereyi,,,
CK-3093,temel_bilgisayar,5,ekranı kapatma uygulamaya geç pencereyi büyüt sesi azalt uyarıyı kapat ve enter bas,5,büyüt,,,
CK-3093,temel_bilgisayar,5,ekranı kapatma uygulamaya geç pencereyi büyüt sesi azalt uyarıyı kapat ve enter bas,6,sesi,,,
CK-3093,temel_bilgisayar,5,ekranı kapatma uygulamaya geç pencereyi büyüt sesi azalt uyarıyı kapat ve enter bas,7,azalt,,,
CK-3093,temel_bilgisayar,5,ekranı kapatma uygulamaya geç pencereyi büyüt sesi azalt uyarıyı kapat ve enter bas,8,uyarıyı,,,
CK-3093,temel_bilgisayar,5,ekranı kapatma uygulamaya geç pencereyi büyüt sesi azalt uyarıyı kapat ve enter bas,9,kapat,,,
CK-3093,temel_bilgisayar,5,ekranı kapatma uygulamaya geç pencereyi büyüt sesi azalt uyarıyı kapat ve enter bas,10,ve,,,
CK-3093,temel_bilgisayar,5,ekranı kapatma uygulamaya geç pencereyi büyüt sesi azalt uyarıyı kapat ve enter bas,11,enter,,,
CK-3093,temel_bilgisayar,5,ekranı kapatma uygulamaya geç pencereyi büyüt sesi azalt uyarıyı kapat ve enter bas,12,bas,,,
CK-3098,ofis_metin_düzenleme,5,raporu aç başlığı büyüt aralığı artır sonuna boşluk koy maille gönder,0,raporu,,,
CK-3098,ofis_metin_düzenleme,5,raporu aç başlığı büyüt aralığı artır sonuna boşluk koy maille gönder,1,aç,,,
CK-3098,ofis_metin_düzenleme,5,raporu aç başlığı büyüt aralığı artır sonuna boşluk koy maille gönder,2,başlığı,,,
CK-3098,ofis_metin_düzenleme,5,raporu aç başlığı büyüt aralığı artır sonuna boşluk koy maille gönder,3,büyüt,,,
CK-3098,ofis_metin_düzenleme,5,raporu aç başlığı büyüt aralığı artır sonuna boşluk koy maille gönder,4,aralığı,,,
CK-3098,ofis_metin_düzenleme,5,raporu aç başlığı büyüt aralığı artır sonuna boşluk koy maille gönder,5,artır,,,
CK-3098,ofis_metin_düzenleme,5,raporu aç başlığı büyüt aralığı artır sonuna boşluk koy maille gönder,6,sonuna,,,
CK-3098,ofis_metin_düzenleme,5,raporu aç başlığı büyüt aralığı artır sonuna boşluk koy maille gönder,7,boşluk,,,
CK-3098,ofis_metin_düzenleme,5,raporu aç başlığı büyüt aralığı artır sonuna boşluk koy maille gönder,8,koy,,,
CK-3098,ofis_metin_düzenleme,5,raporu aç başlığı büyüt aralığı artır sonuna boşluk koy maille gönder,9,maille,,,
CK-3098,ofis_metin_düzenleme,5,raporu aç başlığı büyüt aralığı artır sonuna boşluk koy maille gönder,10,gönder,,,
CK-3108,temel_bilgisayar,1,şu açık uygulamaya geçsek iyi olur,0,şu,,,
CK-3108,temel_bilgisayar,1,şu açık uygulamaya geçsek iyi olur,1,açık,,,
CK-3108,temel_bilgisayar,1,şu açık uygulamaya geçsek iyi olur,2,uygulamaya,,,
CK-3108,temel_bilgisayar,1,şu açık uygulamaya geçsek iyi olur,3,geçsek,,,
CK-3108,temel_bilgisayar,1,şu açık uygulamaya geçsek iyi olur,4,iyi,,,
CK-3108,temel_bilgisayar,1,şu açık uygulamaya geçsek iyi olur,5,olur,,,
CK-3113,tarayıcı_internet,1,sonuca basma arama kutusunda engelli erişim ara,0,sonuca,,,
CK-3113,tarayıcı_internet,1,sonuca basma arama kutusunda engelli erişim ara,1,basma,,,
CK-3113,tarayıcı_internet,1,sonuca basma arama kutusunda engelli erişim ara,2,arama,,,
CK-3113,tarayıcı_internet,1,sonuca basma arama kutusunda engelli erişim ara,3,kutusunda,,,
CK-3113,tarayıcı_internet,1,sonuca basma arama kutusunda engelli erişim ara,4,engelli,,,
CK-3113,tarayıcı_internet,1,sonuca basma arama kutusunda engelli erişim ara,5,erişim,,,
CK-3113,tarayıcı_internet,1,sonuca basma arama kutusunda engelli erişim ara,6,ara,,,
CK-3121,dosya_yazılım_geliştirme,1,taşımayalım ya sadece dosya adını değiştir,0,taşımayalım,,,
CK-3121,dosya_yazılım_geliştirme,1,taşımayalım ya sadece dosya adını değiştir,1,ya,,,
CK-3121,dosya_yazılım_geliştirme,1,taşımayalım ya sadece dosya adını değiştir,2,sadece,,,
CK-3121,dosya_yazılım_geliştirme,1,taşımayalım ya sadece dosya adını değiştir,3,dosya,,,
CK-3121,dosya_yazılım_geliştirme,1,taşımayalım ya sadece dosya adını değiştir,4,adını,,,
CK-3121,dosya_yazılım_geliştirme,1,taşımayalım ya sadece dosya adını değiştir,5,değiştir,,,
CK-3122,dosya_yazılım_geliştirme,1,adını değiştirme şunu arşiv klasörüne taşı,0,adını,,,
CK-3122,dosya_yazılım_geliştirme,1,adını değiştirme şunu arşiv klasörüne taşı,1,değiştirme,,,
CK-3122,dosya_yazılım_geliştirme,1,adını değiştirme şunu arşiv klasörüne taşı,2,şunu,,,
CK-3122,dosya_yazılım_geliştirme,1,adını değiştirme şunu arşiv klasörüne taşı,3,arşiv,,,
CK-3122,dosya_yazılım_geliştirme,1,adını değiştirme şunu arşiv klasörüne taşı,4,klasörüne,,,
CK-3122,dosya_yazılım_geliştirme,1,adını değiştirme şunu arşiv klasörüne taşı,5,taşı,,,
CK-3124,dosya_yazılım_geliştirme,1,boş bir config dosyası oluşturalım mı,0,boş,,,
CK-3124,dosya_yazılım_geliştirme,1,boş bir config dosyası oluşturalım mı,1,bir,,,
CK-3124,dosya_yazılım_geliştirme,1,boş bir config dosyası oluşturalım mı,2,config,,,
CK-3124,dosya_yazılım_geliştirme,1,boş bir config dosyası oluşturalım mı,3,dosyası,,,
CK-3124,dosya_yazılım_geliştirme,1,boş bir config dosyası oluşturalım mı,4,oluşturalım,,,
CK-3124,dosya_yazılım_geliştirme,1,boş bir config dosyası oluşturalım mı,5,mı,,,
CK-3127,temel_bilgisayar,2,pencereyi kapatma sesi artır bildirimi kapat,0,pencereyi,,,
CK-3127,temel_bilgisayar,2,pencereyi kapatma sesi artır bildirimi kapat,1,kapatma,,,
CK-3127,temel_bilgisayar,2,pencereyi kapatma sesi artır bildirimi kapat,2,sesi,,,
CK-3127,temel_bilgisayar,2,pencereyi kapatma sesi artır bildirimi kapat,3,artır,,,
CK-3127,temel_bilgisayar,2,pencereyi kapatma sesi artır bildirimi kapat,4,bildirimi,,,
CK-3127,temel_bilgisayar,2,pencereyi kapatma sesi artır bildirimi kapat,5,kapat,,,
CK-3135,tarayıcı_internet,2,formu göndermeyelim dosyayı yükle önizlemeyi aç,0,formu,,,
CK-3135,tarayıcı_internet,2,formu göndermeyelim dosyayı yükle önizlemeyi aç,1,göndermeyelim,,,
CK-3135,tarayıcı_internet,2,formu göndermeyelim dosyayı yükle önizlemeyi aç,2,dosyayı,,,
CK-3135,tarayıcı_internet,2,formu göndermeyelim dosyayı yükle önizlemeyi aç,3,yükle,,,
CK-3135,tarayıcı_internet,2,formu göndermeyelim dosyayı yükle önizlemeyi aç,4,önizlemeyi,,,
CK-3135,tarayıcı_internet,2,formu göndermeyelim dosyayı yükle önizlemeyi aç,5,aç,,,
CK-3139,ofis_metin_düzenleme,2,bunu seçmeden önce terimi ara bulduğunu kopyala,0,bunu,,,
CK-3139,ofis_metin_düzenleme,2,bunu seçmeden önce terimi ara bulduğunu kopyala,1,seçmeden,,,
CK-3139,ofis_metin_düzenleme,2,bunu seçmeden önce terimi ara bulduğunu kopyala,2,önce,,,
CK-3139,ofis_metin_düzenleme,2,bunu seçmeden önce terimi ara bulduğunu kopyala,3,terimi,,,
CK-3139,ofis_metin_düzenleme,2,bunu seçmeden önce terimi ara bulduğunu kopyala,4,ara,,,
CK-3139,ofis_metin_düzenleme,2,bunu seçmeden önce terimi ara bulduğunu kopyala,5,bulduğunu,,,
CK-3139,ofis_metin_düzenleme,2,bunu seçmeden önce terimi ara bulduğunu kopyala,6,kopyala,,,
CK-3141,ofis_metin_düzenleme,2,puntoyu artırır mısın ardından belgeyi yazdır,0,puntoyu,,,
CK-3141,ofis_metin_düzenleme,2,puntoyu artırır mısın ardından belgeyi yazdır,1,artırır,,,
CK-3141,ofis_metin_düzenleme,2,puntoyu artırır mısın ardından belgeyi yazdır,2,mısın,,,
CK-3141,ofis_metin_düzenleme,2,puntoyu artırır mısın ardından belgeyi yazdır,3,ardından,,,
CK-3141,ofis_metin_düzenleme,2,puntoyu artırır mısın ardından belgeyi yazdır,4,belgeyi,,,
CK-3141,ofis_metin_düzenleme,2,puntoyu artırır mısın ardından belgeyi yazdır,5,yazdır,,,
CK-3143,dosya_yazılım_geliştirme,2,terminali kapatmadan komutu yaz enter a bas,0,terminali,,,
CK-3143,dosya_yazılım_geliştirme,2,terminali kapatmadan komutu yaz enter a bas,1,kapatmadan,,,
CK-3143,dosya_yazılım_geliştirme,2,terminali kapatmadan komutu yaz enter a bas,2,komutu,,,
CK-3143,dosya_yazılım_geliştirme,2,terminali kapatmadan komutu yaz enter a bas,3,yaz,,,
CK-3143,dosya_yazılım_geliştirme,2,terminali kapatmadan komutu yaz enter a bas,4,enter,,,
CK-3143,dosya_yazılım_geliştirme,2,terminali kapatmadan komutu yaz enter a bas,5,a,,,
CK-3143,dosya_yazılım_geliştirme,2,terminali kapatmadan komutu yaz enter a bas,6,bas,,,
CK-3146,dosya_yazılım_geliştirme,2,adını değiştirme yedek klasöre taşı sonra kaydet,0,adını,,,
CK-3146,dosya_yazılım_geliştirme,2,adını değiştirme yedek klasöre taşı sonra kaydet,1,değiştirme,,,
CK-3146,dosya_yazılım_geliştirme,2,adını değiştirme yedek klasöre taşı sonra kaydet,2,yedek,,,
CK-3146,dosya_yazılım_geliştirme,2,adını değiştirme yedek klasöre taşı sonra kaydet,3,klasöre,,,
CK-3146,dosya_yazılım_geliştirme,2,adını değiştirme yedek klasöre taşı sonra kaydet,4,taşı,,,
CK-3146,dosya_yazılım_geliştirme,2,adını değiştirme yedek klasöre taşı sonra kaydet,5,sonra,,,
CK-3146,dosya_yazılım_geliştirme,2,adını değiştirme yedek klasöre taşı sonra kaydet,6,kaydet,,,
CK-3147,dosya_yazılım_geliştirme,2,yeni model dosyası oluşturabilir miyiz adını prediction yap,0,yeni,,,
CK-3147,dosya_yazılım_geliştirme,2,yeni model dosyası oluşturabilir miyiz adını prediction yap,1,model,,,
CK-3147,dosya_yazılım_geliştirme,2,yeni model dosyası oluşturabilir miyiz adını prediction yap,2,dosyası,,,
CK-3147,dosya_yazılım_geliştirme,2,yeni model dosyası oluşturabilir miyiz adını prediction yap,3,oluşturabilir,,,
CK-3147,dosya_yazılım_geliştirme,2,yeni model dosyası oluşturabilir miyiz adını prediction yap,4,miyiz,,,
CK-3147,dosya_yazılım_geliştirme,2,yeni model dosyası oluşturabilir miyiz adını prediction yap,5,adını,,,
CK-3147,dosya_yazılım_geliştirme,2,yeni model dosyası oluşturabilir miyiz adını prediction yap,6,prediction,,,
CK-3147,dosya_yazılım_geliştirme,2,yeni model dosyası oluşturabilir miyiz adını prediction yap,7,yap,,,
CK-3166,temel_bilgisayar,4,ekranı kapatma erişim panelini aç sesi artır yazıyı büyüt paneli kapat,0,ekranı,,,
CK-3166,temel_bilgisayar,4,ekranı kapatma erişim panelini aç sesi artır yazıyı büyüt paneli kapat,1,kapatma,,,
CK-3166,temel_bilgisayar,4,ekranı kapatma erişim panelini aç sesi artır yazıyı büyüt paneli kapat,2,erişim,,,
CK-3166,temel_bilgisayar,4,ekranı kapatma erişim panelini aç sesi artır yazıyı büyüt paneli kapat,3,panelini,,,
CK-3166,temel_bilgisayar,4,ekranı kapatma erişim panelini aç sesi artır yazıyı büyüt paneli kapat,4,aç,,,
CK-3166,temel_bilgisayar,4,ekranı kapatma erişim panelini aç sesi artır yazıyı büyüt paneli kapat,5,sesi,,,
CK-3166,temel_bilgisayar,4,ekranı kapatma erişim panelini aç sesi artır yazıyı büyüt paneli kapat,6,artır,,,
CK-3166,temel_bilgisayar,4,ekranı kapatma erişim panelini aç sesi artır yazıyı büyüt paneli kapat,7,yazıyı,,,
CK-3166,temel_bilgisayar,4,ekranı kapatma erişim panelini aç sesi artır yazıyı büyüt paneli kapat,8,büyüt,,,
CK-3166,temel_bilgisayar,4,ekranı kapatma erişim panelini aç sesi artır yazıyı büyüt paneli kapat,9,paneli,,,
CK-3166,temel_bilgisayar,4,ekranı kapatma erişim panelini aç sesi artır yazıyı büyüt paneli kapat,10,kapat,,,
CK-3167,temel_bilgisayar,4,masaüstüne geç arama kutusuna tıkla ayarlar yaz enter bas,0,masaüstüne,,,
CK-3167,temel_bilgisayar,4,masaüstüne geç arama kutusuna tıkla ayarlar yaz enter bas,1,geç,,,
CK-3167,temel_bilgisayar,4,masaüstüne geç arama kutusuna tıkla ayarlar yaz enter bas,2,arama,,,
CK-3167,temel_bilgisayar,4,masaüstüne geç arama kutusuna tıkla ayarlar yaz enter bas,3,kutusuna,,,
CK-3167,temel_bilgisayar,4,masaüstüne geç arama kutusuna tıkla ayarlar yaz enter bas,4,tıkla,,,
CK-3167,temel_bilgisayar,4,masaüstüne geç arama kutusuna tıkla ayarlar yaz enter bas,5,ayarlar,,,
CK-3167,temel_bilgisayar,4,masaüstüne geç arama kutusuna tıkla ayarlar yaz enter bas,6,yaz,,,
CK-3167,temel_bilgisayar,4,masaüstüne geç arama kutusuna tıkla ayarlar yaz enter bas,7,enter,,,
CK-3167,temel_bilgisayar,4,masaüstüne geç arama kutusuna tıkla ayarlar yaz enter bas,8,bas,,,
CK-3178,ofis_metin_düzenleme,4,başlığı büyütme ilgili kelimeyi bul cümleyi seç kes kaydet,0,başlığı,,,
CK-3178,ofis_metin_düzenleme,4,başlığı büyütme ilgili kelimeyi bul cümleyi seç kes kaydet,1,büyütme,,,
CK-3178,ofis_metin_düzenleme,4,başlığı büyütme ilgili kelimeyi bul cümleyi seç kes kaydet,2,ilgili,,,
CK-3178,ofis_metin_düzenleme,4,başlığı büyütme ilgili kelimeyi bul cümleyi seç kes kaydet,3,kelimeyi,,,
CK-3178,ofis_metin_düzenleme,4,başlığı büyütme ilgili kelimeyi bul cümleyi seç kes kaydet,4,bul,,,
CK-3178,ofis_metin_düzenleme,4,başlığı büyütme ilgili kelimeyi bul cümleyi seç kes kaydet,5,cümleyi,,,
CK-3178,ofis_metin_düzenleme,4,başlığı büyütme ilgili kelimeyi bul cümleyi seç kes kaydet,6,seç,,,
CK-3178,ofis_metin_düzenleme,4,başlığı büyütme ilgili kelimeyi bul cümleyi seç kes kaydet,7,kes,,,
CK-3178,ofis_metin_düzenleme,4,başlığı büyütme ilgili kelimeyi bul cümleyi seç kes kaydet,8,kaydet,,,
CK-3179,ofis_metin_düzenleme,4,notun sonuna boşluk bırak kısa açıklama yaz kaydet gönder,0,notun,,,
CK-3179,ofis_metin_düzenleme,4,notun sonuna boşluk bırak kısa açıklama yaz kaydet gönder,1,sonuna,,,
CK-3179,ofis_metin_düzenleme,4,notun sonuna boşluk bırak kısa açıklama yaz kaydet gönder,2,boşluk,,,
CK-3179,ofis_metin_düzenleme,4,notun sonuna boşluk bırak kısa açıklama yaz kaydet gönder,3,bırak,,,
