model,id,domain,task_count,raw_command,token_index,token,gold_boundary,pred_boundary,gold_task,pred_task,boundary_correct,task_correct,both_correct,normalized
Gemini,CK-3026,dosya_yazılım_geliştirme,1,kod satırını kesebilir miyiz ama dosyayı silmeyelim,6,silmeyelim,O,O,O,O,True,True,True,False
Gemini,CK-3038,ofis_metin_düzenleme,2,başlığı seçme ilgili dipnotu bul ve seç,0,başlığı,O,O,O,O,True,True,True,False
Gemini,CK-3038,ofis_metin_düzenleme,2,başlığı seçme ilgili dipnotu bul ve seç,1,seçme,O,O,O,O,True,True,True,False
Gemini,CK-3038,ofis_metin_düzenleme,2,başlığı seçme ilgili dipnotu bul ve seç,2,ilgili,B-TASK,O,BUL,O,False,False,False,False
Gemini,CK-3038,ofis_metin_düzenleme,2,başlığı seçme ilgili dipnotu bul ve seç,3,dipnotu,I-TASK,B-TASK,BUL,BUL,False,True,False,False
Gemini,CK-3038,ofis_metin_düzenleme,2,başlığı seçme ilgili dipnotu bul ve seç,4,bul,I-TASK,I-TASK,BUL,BUL,True,True,True,False
Gemini,CK-3038,ofis_metin_düzenleme,2,başlığı seçme ilgili dipnotu bul ve seç,5,ve,O,O,O,O,True,True,True,False
Gemini,CK-3038,ofis_metin_düzenleme,2,başlığı seçme ilgili dipnotu bul ve seç,6,seç,B-TASK,B-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-3046,dosya_yazılım_geliştirme,2,zip paketini indirir misin sonra downloads klasörüne taşı,0,zip,B-TASK,B-TASK,İNDİR,İNDİR,True,True,True,False
Gemini,CK-3046,dosya_yazılım_geliştirme,2,zip paketini indirir misin sonra downloads klasörüne taşı,1,paketini,I-TASK,I-TASK,İNDİR,İNDİR,True,True,True,False
Gemini,CK-3046,dosya_yazılım_geliştirme,2,zip paketini indirir misin sonra downloads klasörüne taşı,2,indirir,I-TASK,I-TASK,İNDİR,İNDİR,True,True,True,False
Gemini,CK-3046,dosya_yazılım_geliştirme,2,zip paketini indirir misin sonra downloads klasörüne taşı,3,misin,I-TASK,O,İNDİR,O,False,False,False,False
Gemini,CK-3046,dosya_yazılım_geliştirme,2,zip paketini indirir misin sonra downloads klasörüne taşı,4,sonra,O,O,O,O,True,True,True,False
Gemini,CK-3046,dosya_yazılım_geliştirme,2,zip paketini indirir misin sonra downloads klasörüne taşı,5,downloads,B-TASK,B-TASK,TAŞI,TAŞI,True,True,True,False
Gemini,CK-3046,dosya_yazılım_geliştirme,2,zip paketini indirir misin sonra downloads klasörüne taşı,6,klasörüne,I-TASK,I-TASK,TAŞI,TAŞI,True,True,True,False
Gemini,CK-3046,dosya_yazılım_geliştirme,2,zip paketini indirir misin sonra downloads klasörüne taşı,7,taşı,I-TASK,I-TASK,TAŞI,TAŞI,True,True,True,False
Gemini,CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,0,kaydırma,O,O,O,O,True,True,True,False
Gemini,CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,1,yok,O,O,O,O,True,True,True,False
Gemini,CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,2,önce,O,O,O,O,True,True,True,False
Gemini,CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,3,pencereyi,B-TASK,B-TASK,BÜYÜT,BÜYÜT,True,True,True,False
Gemini,CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,4,büyüt,I-TASK,I-TASK,BÜYÜT,BÜYÜT,True,True,True,False
Gemini,CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,5,sonra,O,O,O,O,True,True,True,False
Gemini,CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,6,listeyi,B-TASK,B-TASK,KAYDIR,KAYDIR,True,True,True,False
Gemini,CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,7,kaydır,I-TASK,I-TASK,KAYDIR,KAYDIR,True,True,True,False
Gemini,CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,8,ve,O,O,O,O,True,True,True,False
Gemini,CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,9,seçili,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,10,öğeyi,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-3068,temel_bilgisayar,3,kaydırma yok önce pencereyi büyüt sonra listeyi kaydır ve seçili öğeyi aç,11,aç,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-3076,tarayıcı_internet,3,sonuca tıklama sayfayı biraz kaydır ilgili başlığı bul ve bağlantıyı kopyala,0,sonuca,O,O,O,O,True,True,True,False
Gemini,CK-3076,tarayıcı_internet,3,sonuca tıklama sayfayı biraz kaydır ilgili başlığı bul ve bağlantıyı kopyala,1,tıklama,O,O,O,O,True,True,True,False
Gemini,CK-3076,tarayıcı_internet,3,sonuca tıklama sayfayı biraz kaydır ilgili başlığı bul ve bağlantıyı kopyala,2,sayfayı,B-TASK,B-TASK,KAYDIR,KAYDIR,True,True,True,False
Gemini,CK-3076,tarayıcı_internet,3,sonuca tıklama sayfayı biraz kaydır ilgili başlığı bul ve bağlantıyı kopyala,3,biraz,I-TASK,O,KAYDIR,O,False,False,False,False
Gemini,CK-3076,tarayıcı_internet,3,sonuca tıklama sayfayı biraz kaydır ilgili başlığı bul ve bağlantıyı kopyala,4,kaydır,I-TASK,I-TASK,KAYDIR,KAYDIR,True,True,True,False
Gemini,CK-3076,tarayıcı_internet,3,sonuca tıklama sayfayı biraz kaydır ilgili başlığı bul ve bağlantıyı kopyala,5,ilgili,B-TASK,O,BUL,O,False,False,False,False
Gemini,CK-3076,tarayıcı_internet,3,sonuca tıklama sayfayı biraz kaydır ilgili başlığı bul ve bağlantıyı kopyala,6,başlığı,I-TASK,B-TASK,BUL,BUL,False,True,False,False
Gemini,CK-3076,tarayıcı_internet,3,sonuca tıklama sayfayı biraz kaydır ilgili başlığı bul ve bağlantıyı kopyala,7,bul,I-TASK,I-TASK,BUL,BUL,True,True,True,False
Gemini,CK-3076,tarayıcı_internet,3,sonuca tıklama sayfayı biraz kaydır ilgili başlığı bul ve bağlantıyı kopyala,8,ve,O,O,O,O,True,True,True,False
Gemini,CK-3076,tarayıcı_internet,3,sonuca tıklama sayfayı biraz kaydır ilgili başlığı bul ve bağlantıyı kopyala,9,bağlantıyı,B-TASK,B-TASK,KOPYALA,KOPYALA,True,True,True,False
Gemini,CK-3076,tarayıcı_internet,3,sonuca tıklama sayfayı biraz kaydır ilgili başlığı bul ve bağlantıyı kopyala,10,kopyala,I-TASK,I-TASK,KOPYALA,KOPYALA,True,True,True,False
Gemini,CK-3085,dosya_yazılım_geliştirme,3,kod bloğunu silme fonksiyonu bul seç ve kes,0,kod,O,O,O,O,True,True,True,False
Gemini,CK-3085,dosya_yazılım_geliştirme,3,kod bloğunu silme fonksiyonu bul seç ve kes,1,bloğunu,O,O,O,O,True,True,True,False
Gemini,CK-3085,dosya_yazılım_geliştirme,3,kod bloğunu silme fonksiyonu bul seç ve kes,2,silme,O,O,O,O,True,True,True,False
Gemini,CK-3085,dosya_yazılım_geliştirme,3,kod bloğunu silme fonksiyonu bul seç ve kes,3,fonksiyonu,B-TASK,B-TASK,BUL,BUL,True,True,True,False
Gemini,CK-3085,dosya_yazılım_geliştirme,3,kod bloğunu silme fonksiyonu bul seç ve kes,4,bul,I-TASK,I-TASK,BUL,BUL,True,True,True,False
Gemini,CK-3085,dosya_yazılım_geliştirme,3,kod bloğunu silme fonksiyonu bul seç ve kes,5,seç,B-TASK,B-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-3085,dosya_yazılım_geliştirme,3,kod bloğunu silme fonksiyonu bul seç ve kes,6,ve,O,O,O,O,True,True,True,False
Gemini,CK-3085,dosya_yazılım_geliştirme,3,kod bloğunu silme fonksiyonu bul seç ve kes,7,kes,B-TASK,B-TASK,KES,KES,True,True,True,False
Gemini,CK-3092,dosya_yazılım_geliştirme,3,paketi yükleme önce indirilen arşivi bul seç çalışma klasörüne taşı,0,paketi,O,O,O,O,True,True,True,False
Gemini,CK-3092,dosya_yazılım_geliştirme,3,paketi yükleme önce indirilen arşivi bul seç çalışma klasörüne taşı,1,yükleme,O,O,O,O,True,True,True,False
Gemini,CK-3092,dosya_yazılım_geliştirme,3,paketi yükleme önce indirilen arşivi bul seç çalışma klasörüne taşı,2,önce,O,O,O,O,True,True,True,False
Gemini,CK-3092,dosya_yazılım_geliştirme,3,paketi yükleme önce indirilen arşivi bul seç çalışma klasörüne taşı,3,indirilen,B-TASK,B-TASK,BUL,BUL,True,True,True,False
Gemini,CK-3092,dosya_yazılım_geliştirme,3,paketi yükleme önce indirilen arşivi bul seç çalışma klasörüne taşı,4,arşivi,I-TASK,I-TASK,BUL,BUL,True,True,True,False
Gemini,CK-3092,dosya_yazılım_geliştirme,3,paketi yükleme önce indirilen arşivi bul seç çalışma klasörüne taşı,5,bul,I-TASK,I-TASK,BUL,BUL,True,True,True,False
Gemini,CK-3092,dosya_yazılım_geliştirme,3,paketi yükleme önce indirilen arşivi bul seç çalışma klasörüne taşı,6,seç,B-TASK,B-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-3092,dosya_yazılım_geliştirme,3,paketi yükleme önce indirilen arşivi bul seç çalışma klasörüne taşı,7,çalışma,B-TASK,B-TASK,TAŞI,TAŞI,True,True,True,False
Gemini,CK-3092,dosya_yazılım_geliştirme,3,paketi yükleme önce indirilen arşivi bul seç çalışma klasörüne taşı,8,klasörüne,I-TASK,I-TASK,TAŞI,TAŞI,True,True,True,False
Gemini,CK-3092,dosya_yazılım_geliştirme,3,paketi yükleme önce indirilen arşivi bul seç çalışma klasörüne taşı,9,taşı,I-TASK,I-TASK,TAŞI,TAŞI,True,True,True,False
Gemini,CK-3098,ofis_metin_düzenleme,5,raporu aç başlığı büyüt aralığı artır sonuna boşluk koy maille gönder,0,raporu,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-3098,ofis_metin_düzenleme,5,raporu aç başlığı büyüt aralığı artır sonuna boşluk koy maille gönder,1,aç,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-3098,ofis_metin_düzenleme,5,raporu aç başlığı büyüt aralığı artır sonuna boşluk koy maille gönder,2,başlığı,B-TASK,B-TASK,BÜYÜT,BÜYÜT,True,True,True,False
Gemini,CK-3098,ofis_metin_düzenleme,5,raporu aç başlığı büyüt aralığı artır sonuna boşluk koy maille gönder,3,büyüt,I-TASK,I-TASK,BÜYÜT,BÜYÜT,True,True,True,False
Gemini,CK-3098,ofis_metin_düzenleme,5,raporu aç başlığı büyüt aralığı artır sonuna boşluk koy maille gönder,4,aralığı,B-TASK,B-TASK,ARTIR,ARTIR,True,True,True,False
Gemini,CK-3098,ofis_metin_düzenleme,5,raporu aç başlığı büyüt aralığı artır sonuna boşluk koy maille gönder,5,artır,I-TASK,I-TASK,ARTIR,ARTIR,True,True,True,False
Gemini,CK-3098,ofis_metin_düzenleme,5,raporu aç başlığı büyüt aralığı artır sonuna boşluk koy maille gönder,6,sonuna,B-TASK,B-TASK,BOŞLUK,BOŞLUK,True,True,True,False
Gemini,CK-3098,ofis_metin_düzenleme,5,raporu aç başlığı büyüt aralığı artır sonuna boşluk koy maille gönder,7,boşluk,I-TASK,I-TASK,BOŞLUK,BOŞLUK,True,True,True,False
Gemini,CK-3098,ofis_metin_düzenleme,5,raporu aç başlığı büyüt aralığı artır sonuna boşluk koy maille gönder,8,koy,I-TASK,I-TASK,BOŞLUK,BOŞLUK,True,True,True,False
Gemini,CK-3098,ofis_metin_düzenleme,5,raporu aç başlığı büyüt aralığı artır sonuna boşluk koy maille gönder,9,maille,B-TASK,B-TASK,GÖNDER,GÖNDER,True,True,True,False
Gemini,CK-3098,ofis_metin_düzenleme,5,raporu aç başlığı büyüt aralığı artır sonuna boşluk koy maille gönder,10,gönder,I-TASK,I-TASK,GÖNDER,GÖNDER,True,True,True,False
Gemini,CK-3124,dosya_yazılım_geliştirme,1,boş bir config dosyası oluşturalım mı,0,boş,B-TASK,B-TASK,YENİ_OLUŞTUR,YENİ_OLUŞTUR,True,True,True,False
Gemini,CK-3124,dosya_yazılım_geliştirme,1,boş bir config dosyası oluşturalım mı,1,bir,I-TASK,I-TASK,YENİ_OLUŞTUR,YENİ_OLUŞTUR,True,True,True,False
Gemini,CK-3124,dosya_yazılım_geliştirme,1,boş bir config dosyası oluşturalım mı,2,config,I-TASK,I-TASK,YENİ_OLUŞTUR,YENİ_OLUŞTUR,True,True,True,False
Gemini,CK-3124,dosya_yazılım_geliştirme,1,boş bir config dosyası oluşturalım mı,3,dosyası,I-TASK,I-TASK,YENİ_OLUŞTUR,YENİ_OLUŞTUR,True,True,True,False
Gemini,CK-3124,dosya_yazılım_geliştirme,1,boş bir config dosyası oluşturalım mı,4,oluşturalım,I-TASK,I-TASK,YENİ_OLUŞTUR,YENİ_OLUŞTUR,True,True,True,False
Gemini,CK-3124,dosya_yazılım_geliştirme,1,boş bir config dosyası oluşturalım mı,5,mı,I-TASK,O,YENİ_OLUŞTUR,O,False,False,False,False
Gemini,CK-3127,temel_bilgisayar,2,pencereyi kapatma sesi artır bildirimi kapat,0,pencereyi,O,O,O,O,True,True,True,False
Gemini,CK-3127,temel_bilgisayar,2,pencereyi kapatma sesi artır bildirimi kapat,1,kapatma,O,O,O,O,True,True,True,False
Gemini,CK-3127,temel_bilgisayar,2,pencereyi kapatma sesi artır bildirimi kapat,2,sesi,B-TASK,B-TASK,ARTIR,ARTIR,True,True,True,False
Gemini,CK-3127,temel_bilgisayar,2,pencereyi kapatma sesi artır bildirimi kapat,3,artır,I-TASK,I-TASK,ARTIR,ARTIR,True,True,True,False
Gemini,CK-3127,temel_bilgisayar,2,pencereyi kapatma sesi artır bildirimi kapat,4,bildirimi,B-TASK,B-TASK,KAPAT,KAPAT,True,True,True,False
Gemini,CK-3127,temel_bilgisayar,2,pencereyi kapatma sesi artır bildirimi kapat,5,kapat,I-TASK,I-TASK,KAPAT,KAPAT,True,True,True,False
Gemini,CK-3135,tarayıcı_internet,2,formu göndermeyelim dosyayı yükle önizlemeyi aç,0,formu,O,O,O,O,True,True,True,False
Gemini,CK-3135,tarayıcı_internet,2,formu göndermeyelim dosyayı yükle önizlemeyi aç,1,göndermeyelim,O,O,O,O,True,True,True,False
Gemini,CK-3135,tarayıcı_internet,2,formu göndermeyelim dosyayı yükle önizlemeyi aç,2,dosyayı,B-TASK,B-TASK,YÜKLE,YÜKLE,True,True,True,False
Gemini,CK-3135,tarayıcı_internet,2,formu göndermeyelim dosyayı yükle önizlemeyi aç,3,yükle,I-TASK,I-TASK,YÜKLE,YÜKLE,True,True,True,False
Gemini,CK-3135,tarayıcı_internet,2,formu göndermeyelim dosyayı yükle önizlemeyi aç,4,önizlemeyi,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-3135,tarayıcı_internet,2,formu göndermeyelim dosyayı yükle önizlemeyi aç,5,aç,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-3141,ofis_metin_düzenleme,2,puntoyu artırır mısın ardından belgeyi yazdır,0,puntoyu,B-TASK,B-TASK,ARTIR,ARTIR,True,True,True,False
Gemini,CK-3141,ofis_metin_düzenleme,2,puntoyu artırır mısın ardından belgeyi yazdır,1,artırır,I-TASK,I-TASK,ARTIR,ARTIR,True,True,True,False
Gemini,CK-3141,ofis_metin_düzenleme,2,puntoyu artırır mısın ardından belgeyi yazdır,2,mısın,I-TASK,O,ARTIR,O,False,False,False,False
Gemini,CK-3141,ofis_metin_düzenleme,2,puntoyu artırır mısın ardından belgeyi yazdır,3,ardından,O,O,O,O,True,True,True,False
Gemini,CK-3141,ofis_metin_düzenleme,2,puntoyu artırır mısın ardından belgeyi yazdır,4,belgeyi,B-TASK,B-TASK,YAZDIR,YAZDIR,True,True,True,False
Gemini,CK-3141,ofis_metin_düzenleme,2,puntoyu artırır mısın ardından belgeyi yazdır,5,yazdır,I-TASK,I-TASK,YAZDIR,YAZDIR,True,True,True,False
Gemini,CK-3143,dosya_yazılım_geliştirme,2,terminali kapatmadan komutu yaz enter a bas,0,terminali,O,O,O,O,True,True,True,False
Gemini,CK-3143,dosya_yazılım_geliştirme,2,terminali kapatmadan komutu yaz enter a bas,1,kapatmadan,O,O,O,O,True,True,True,False
Gemini,CK-3143,dosya_yazılım_geliştirme,2,terminali kapatmadan komutu yaz enter a bas,2,komutu,B-TASK,B-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-3143,dosya_yazılım_geliştirme,2,terminali kapatmadan komutu yaz enter a bas,3,yaz,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-3143,dosya_yazılım_geliştirme,2,terminali kapatmadan komutu yaz enter a bas,4,enter,B-TASK,B-TASK,ENTER,ENTER,True,True,True,False
Gemini,CK-3143,dosya_yazılım_geliştirme,2,terminali kapatmadan komutu yaz enter a bas,5,a,I-TASK,I-TASK,ENTER,ENTER,True,True,True,False
Gemini,CK-3143,dosya_yazılım_geliştirme,2,terminali kapatmadan komutu yaz enter a bas,6,bas,I-TASK,I-TASK,ENTER,ENTER,True,True,True,False
Gemini,CK-3146,dosya_yazılım_geliştirme,2,adını değiştirme yedek klasöre taşı sonra kaydet,0,adını,O,O,O,O,True,True,True,False
Gemini,CK-3146,dosya_yazılım_geliştirme,2,adını değiştirme yedek klasöre taşı sonra kaydet,1,değiştirme,O,O,O,O,True,True,True,False
Gemini,CK-3146,dosya_yazılım_geliştirme,2,adını değiştirme yedek klasöre taşı sonra kaydet,2,yedek,B-TASK,B-TASK,TAŞI,TAŞI,True,True,True,False
Gemini,CK-3146,dosya_yazılım_geliştirme,2,adını değiştirme yedek klasöre taşı sonra kaydet,3,klasöre,I-TASK,I-TASK,TAŞI,TAŞI,True,True,True,False
Gemini,CK-3146,dosya_yazılım_geliştirme,2,adını değiştirme yedek klasöre taşı sonra kaydet,4,taşı,I-TASK,I-TASK,TAŞI,TAŞI,True,True,True,False
Gemini,CK-3146,dosya_yazılım_geliştirme,2,adını değiştirme yedek klasöre taşı sonra kaydet,5,sonra,O,O,O,O,True,True,True,False
Gemini,CK-3146,dosya_yazılım_geliştirme,2,adını değiştirme yedek klasöre taşı sonra kaydet,6,kaydet,B-TASK,B-TASK,KAYDET,KAYDET,True,True,True,False
Gemini,CK-3167,temel_bilgisayar,4,masaüstüne geç arama kutusuna tıkla ayarlar yaz enter bas,0,masaüstüne,B-TASK,B-TASK,GEÇ,GEÇ,True,True,True,False
Gemini,CK-3167,temel_bilgisayar,4,masaüstüne geç arama kutusuna tıkla ayarlar yaz enter bas,1,geç,I-TASK,I-TASK,GEÇ,GEÇ,True,True,True,False
Gemini,CK-3167,temel_bilgisayar,4,masaüstüne geç arama kutusuna tıkla ayarlar yaz enter bas,2,arama,B-TASK,B-TASK,TIKLA,TIKLA,True,True,True,False
Gemini,CK-3167,temel_bilgisayar,4,masaüstüne geç arama kutusuna tıkla ayarlar yaz enter bas,3,kutusuna,I-TASK,I-TASK,TIKLA,TIKLA,True,True,True,False
Gemini,CK-3167,temel_bilgisayar,4,masaüstüne geç arama kutusuna tıkla ayarlar yaz enter bas,4,tıkla,I-TASK,I-TASK,TIKLA,TIKLA,True,True,True,False
Gemini,CK-3167,temel_bilgisayar,4,masaüstüne geç arama kutusuna tıkla ayarlar yaz enter bas,5,ayarlar,B-TASK,B-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-3167,temel_bilgisayar,4,masaüstüne geç arama kutusuna tıkla ayarlar yaz enter bas,6,yaz,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-3167,temel_bilgisayar,4,masaüstüne geç arama kutusuna tıkla ayarlar yaz enter bas,7,enter,B-TASK,B-TASK,ENTER,ENTER,True,True,True,False
Gemini,CK-3167,temel_bilgisayar,4,masaüstüne geç arama kutusuna tıkla ayarlar yaz enter bas,8,bas,I-TASK,I-TASK,ENTER,ENTER,True,True,True,False
Gemini,CK-3179,ofis_metin_düzenleme,4,notun sonuna boşluk bırak kısa açıklama yaz kaydet gönder,0,notun,B-TASK,B-TASK,BOŞLUK,BOŞLUK,True,True,True,False
Gemini,CK-3179,ofis_metin_düzenleme,4,notun sonuna boşluk bırak kısa açıklama yaz kaydet gönder,1,sonuna,I-TASK,I-TASK,BOŞLUK,BOŞLUK,True,True,True,False
Gemini,CK-3179,ofis_metin_düzenleme,4,notun sonuna boşluk bırak kısa açıklama yaz kaydet gönder,2,boşluk,I-TASK,I-TASK,BOŞLUK,BOŞLUK,True,True,True,False
Gemini,CK-3179,ofis_metin_düzenleme,4,notun sonuna boşluk bırak kısa açıklama yaz kaydet gönder,3,bırak,I-TASK,I-TASK,BOŞLUK,BOŞLUK,True,True,True,False
Gemini,CK-3179,ofis_metin_düzenleme,4,notun sonuna boşluk bırak kısa açıklama yaz kaydet gönder,4,kısa,B-TASK,B-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-3179,ofis_metin_düzenleme,4,notun sonuna boşluk bırak kısa açıklama yaz kaydet gönder,5,açıklama,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-3179,ofis_metin_düzenleme,4,notun sonuna boşluk bırak kısa açıklama yaz kaydet gönder,6,yaz,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-3179,ofis_metin_düzenleme,4,notun sonuna boşluk bırak kısa açıklama yaz kaydet gönder,7,kaydet,B-TASK,B-TASK,KAYDET,KAYDET,True,True,True,False
Gemini,CK-3179,ofis_metin_düzenleme,4,notun sonuna boşluk bırak kısa açıklama yaz kaydet gönder,8,gönder,B-TASK,B-TASK,GÖNDER,GÖNDER,True,True,True,False
Gemini,CK-3184,dosya_yazılım_geliştirme,4,projeyi aç src klasörüne geç yeni dosya oluştur adını api yap,0,projeyi,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-3184,dosya_yazılım_geliştirme,4,projeyi aç src klasörüne geç yeni dosya oluştur adını api yap,1,aç,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-3184,dosya_yazılım_geliştirme,4,projeyi aç src klasörüne geç yeni dosya oluştur adını api yap,2,src,B-TASK,B-TASK,GEÇ,GEÇ,True,True,True,False
Gemini,CK-3184,dosya_yazılım_geliştirme,4,projeyi aç src klasörüne geç yeni dosya oluştur adını api yap,3,klasörüne,I-TASK,I-TASK,GEÇ,GEÇ,True,True,True,False
Gemini,CK-3184,dosya_yazılım_geliştirme,4,projeyi aç src klasörüne geç yeni dosya oluştur adını api yap,4,geç,I-TASK,I-TASK,GEÇ,GEÇ,True,True,True,False
Gemini,CK-3184,dosya_yazılım_geliştirme,4,projeyi aç src klasörüne geç yeni dosya oluştur adını api yap,5,yeni,B-TASK,B-TASK,YENİ_OLUŞTUR,YENİ_OLUŞTUR,True,True,True,False
Gemini,CK-3184,dosya_yazılım_geliştirme,4,projeyi aç src klasörüne geç yeni dosya oluştur adını api yap,6,dosya,I-TASK,I-TASK,YENİ_OLUŞTUR,YENİ_OLUŞTUR,True,True,True,False
Gemini,CK-3184,dosya_yazılım_geliştirme,4,projeyi aç src klasörüne geç yeni dosya oluştur adını api yap,7,oluştur,I-TASK,I-TASK,YENİ_OLUŞTUR,YENİ_OLUŞTUR,True,True,True,False
Gemini,CK-3184,dosya_yazılım_geliştirme,4,projeyi aç src klasörüne geç yeni dosya oluştur adını api yap,8,adını,B-TASK,B-TASK,YENİDEN_ADLANDIR,YENİDEN_ADLANDIR,True,True,True,False
Gemini,CK-3184,dosya_yazılım_geliştirme,4,projeyi aç src klasörüne geç yeni dosya oluştur adını api yap,9,api,I-TASK,I-TASK,YENİDEN_ADLANDIR,YENİDEN_ADLANDIR,True,True,True,False
Gemini,CK-3184,dosya_yazılım_geliştirme,4,projeyi aç src klasörüne geç yeni dosya oluştur adını api yap,10,yap,I-TASK,I-TASK,YENİDEN_ADLANDIR,YENİDEN_ADLANDIR,True,True,True,False
Gemini,CK-3188,dosya_yazılım_geliştirme,4,klasörü taşıma boş klasör oluştur adını temp yap aç kaydet,0,klasörü,O,O,O,O,True,True,True,False
Gemini,CK-3188,dosya_yazılım_geliştirme,4,klasörü taşıma boş klasör oluştur adını temp yap aç kaydet,1,taşıma,O,O,O,O,True,True,True,False
Gemini,CK-3188,dosya_yazılım_geliştirme,4,klasörü taşıma boş klasör oluştur adını temp yap aç kaydet,2,boş,B-TASK,B-TASK,YENİ_OLUŞTUR,YENİ_OLUŞTUR,True,True,True,False
Gemini,CK-3188,dosya_yazılım_geliştirme,4,klasörü taşıma boş klasör oluştur adını temp yap aç kaydet,3,klasör,I-TASK,I-TASK,YENİ_OLUŞTUR,YENİ_OLUŞTUR,True,True,True,False
Gemini,CK-3188,dosya_yazılım_geliştirme,4,klasörü taşıma boş klasör oluştur adını temp yap aç kaydet,4,oluştur,I-TASK,I-TASK,YENİ_OLUŞTUR,YENİ_OLUŞTUR,True,True,True,False
Gemini,CK-3188,dosya_yazılım_geliştirme,4,klasörü taşıma boş klasör oluştur adını temp yap aç kaydet,5,adını,B-TASK,B-TASK,YENİDEN_ADLANDIR,YENİDEN_ADLANDIR,True,True,True,False
Gemini,CK-3188,dosya_yazılım_geliştirme,4,klasörü taşıma boş klasör oluştur adını temp yap aç kaydet,6,temp,I-TASK,I-TASK,YENİDEN_ADLANDIR,YENİDEN_ADLANDIR,True,True,True,False
Gemini,CK-3188,dosya_yazılım_geliştirme,4,klasörü taşıma boş klasör oluştur adını temp yap aç kaydet,7,yap,I-TASK,I-TASK,YENİDEN_ADLANDIR,YENİDEN_ADLANDIR,True,True,True,False
Gemini,CK-3188,dosya_yazılım_geliştirme,4,klasörü taşıma boş klasör oluştur adını temp yap aç kaydet,8,aç,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-3188,dosya_yazılım_geliştirme,4,klasörü taşıma boş klasör oluştur adını temp yap aç kaydet,9,kaydet,B-TASK,B-TASK,KAYDET,KAYDET,True,True,True,False
Gemini,CK-3195,tarayıcı_internet,5,geri dönme önceki sekmeye geç sayfayı yenile erişim ara bağlantıya tıkla pdfi indir,0,geri,O,O,O,O,True,True,True,False
Gemini,CK-3195,tarayıcı_internet,5,geri dönme önceki sekmeye geç sayfayı yenile erişim ara bağlantıya tıkla pdfi indir,1,dönme,O,O,O,O,True,True,True,False
Gemini,CK-3195,tarayıcı_internet,5,geri dönme önceki sekmeye geç sayfayı yenile erişim ara bağlantıya tıkla pdfi indir,2,önceki,B-TASK,B-TASK,SEKME_DEĞİŞTİR,GEÇ,True,False,False,False
Gemini,CK-3195,tarayıcı_internet,5,geri dönme önceki sekmeye geç sayfayı yenile erişim ara bağlantıya tıkla pdfi indir,3,sekmeye,I-TASK,I-TASK,SEKME_DEĞİŞTİR,GEÇ,True,False,False,False
